Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,83216,-,-,-,34.01,-116.22,-8,1401,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,mm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.0
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Precipitable Water,Wind Direction,Wind Speed,Fill Flag,Surface Albedo
2016,10,15,11,0,66,1005,796,66,1005,796,0,-56,30,84,1633,4350,1051,255,3,0,0.1780499964952469
2016,10,15,11,30,66,1006,804,66,1006,804,0,-56,30,84,1632,4290,1077,255,3,0,0.1780499964952469
2016,10,15,12,0,66,1003,794,66,1003,794,0,-53,30,84,1723,4348,1104,258,3,0,0.1780499964952469
2016,10,15,12,30,65,997,768,65,997,768,0,-53,30,84,1722,4518,1125,258,3,0,0.1780499964952469
2016,10,15,13,0,69,978,725,69,978,725,0,-50,30,84,1845,4789,1147,260,4,0,0.1780499964952469
2016,10,15,13,30,67,963,667,67,963,667,0,-48,29,84,1954,5144,1154,260,4,0,0.1780499964952469
2016,10,15,14,0,63,942,595,63,942,595,0,-45,29,84,2089,5567,1161,259,4,0,0.1780499964952469
2016,10,15,14,30,60,912,510,60,912,510,0,-43,28,84,2214,6044,1157,259,4,0,0.1780499964952469
2016,10,15,15,0,55,871,414,55,871,414,0,-38,27,84,2500,6561,1153,258,4,0,0.1780499964952469
2016,10,15,15,30,49,809,311,49,809,311,0,-35,26,84,2652,7110,1143,258,4,0,0.1780499964952469
2016,10,15,16,0,41,715,204,41,715,204,0,-28,25,84,3116,7683,1134,260,4,0,0.1732500046491623
2016,10,15,16,30,29,552,99,29,552,99,0,-23,23,84,3513,8274,1121,260,3,0,0.1732500046491623
2016,10,15,17,0,10,226,15,10,226,15,0,-11,21,84,4521,8878,1108,265,3,0,0.1732500046491623
2016,10,15,17,30,0,0,0,0,0,0,0,-6,19,84,5116,9491,1093,265,3,0,0.1732500046491623
2016,10,15,18,0,0,0,0,0,0,0,0,4,18,84,6134,10111,1079,271,3,0,0.1732500046491623
2016,10,15,18,30,0,0,0,0,0,0,,7,17,84,6534,10733,1087,271,3,1,0.1732500046491623
2016,10,15,19,0,0,0,0,0,0,0,0,13,17,84,7210,11354,1095,271,3,0,0.1732500046491623
2016,10,15,19,30,0,0,0,0,0,0,0,16,16,84,7683,11971,1130,271,3,0,0.1732500046491623
2016,10,15,20,0,0,0,0,0,0,0,0,19,16,84,8052,12579,1165,269,3,0,0.1732500046491623
2016,10,15,20,30,0,0,0,0,0,0,0,19,16,84,8053,13173,1201,269,3,0,0.1732500046491623
2016,10,15,21,0,0,0,0,0,0,0,0,19,16,84,8137,13742,1238,268,3,0,0.1732500046491623
2016,10,15,21,30,0,0,0,0,0,0,0,22,15,84,8674,14276,1271,268,3,0,0.1732500046491623
2016,10,15,22,0,0,0,0,0,0,0,0,22,15,84,8650,14754,1304,268,3,0,0.1732500046491623
2016,10,15,22,30,0,0,0,0,0,0,0,22,15,84,8649,15145,1317,268,2,0,0.1732500046491623
2016,10,15,23,0,0,0,0,0,0,0,0,21,15,84,8542,15410,1331,269,2,0,0.1732500046491623
2016,10,15,23,30,0,0,0,0,0,0,0,25,14,84,9108,15506,1327,269,2,0,0.1732500046491623
2016,10,16,0,0,0,0,0,0,0,0,8,23,14,84,8938,15416,1324,271,2,0,0.1732500046491623
2016,10,16,0,30,0,0,0,0,0,0,8,23,14,84,8936,15156,1309,271,2,0,0.1732500046491623
2016,10,16,1,0,0,0,0,0,0,0,8,22,14,84,8746,14769,1295,272,2,0,0.1732500046491623
2016,10,16,1,30,0,0,0,0,0,0,8,22,14,84,8745,14294,1294,272,2,0,0.1732500046491623
2016,10,16,2,0,0,0,0,0,0,0,8,21,14,84,8564,13762,1293,274,2,0,0.1732500046491623
2016,10,16,2,30,0,0,0,0,0,0,8,21,14,84,8563,13194,1297,274,2,0,0.1732500046491623
2016,10,16,3,0,0,0,0,0,0,0,8,20,14,84,8430,12601,1301,274,2,0,0.1732500046491623
2016,10,16,3,30,0,0,0,0,0,0,8,20,14,84,8430,11994,1294,274,2,0,0.1732500046491623
2016,10,16,4,0,0,0,0,0,0,0,8,19,14,84,8367,11378,1287,274,2,0,0.1732500046491623
2016,10,16,4,30,0,0,0,0,0,0,8,22,13,84,8929,10758,1275,274,2,0,0.1732500046491623
2016,10,16,5,0,0,0,0,0,0,0,6,22,13,84,8887,10136,1263,273,2,0,0.1732500046491623
2016,10,16,5,30,0,0,0,0,0,0,6,22,13,84,8888,9518,1245,273,2,0,0.1732500046491623
2016,10,16,6,0,0,0,0,0,0,0,8,22,13,84,8836,8905,1227,275,2,0,0.1732500046491623
2016,10,16,6,30,42,201,66,30,518,93,8,19,14,84,8283,8302,1213,275,2,4,0.1732500046491623
2016,10,16,7,0,80,269,140,43,689,196,6,13,15,84,7501,7713,1199,278,3,4,0.1732500046491623
2016,10,16,7,30,122,297,217,51,790,303,8,10,16,84,7038,7141,1197,278,3,4,0.1732500046491623
2016,10,16,8,0,164,311,291,58,855,406,8,0,18,84,5728,6594,1196,279,4,0,0.1732500046491623
2016,10,16,8,30,167,499,410,62,899,502,8,-3,19,84,5381,6077,1202,279,3,0,0.1732500046491623
2016,10,16,9,0,236,371,443,65,934,587,8,-13,21,84,4322,5602,1210,273,3,0,0.1732500046491623
2016,10,16,9,30,273,360,495,68,956,659,8,-16,22,84,4065,5180,1225,273,3,0,0.1732500046491623
2016,10,16,10,0,268,452,569,72,968,716,8,-23,23,84,3486,4826,1240,263,3,0,0.1732500046491623
2016,10,16,10,30,266,525,634,73,978,758,8,-26,24,84,3281,4556,1251,263,3,0,0.1732500046491623
2016,10,16,11,0,74,983,784,74,983,784,1,-32,25,84,2880,4385,1262,256,3,0,0.1732500046491623
2016,10,16,11,30,75,985,792,75,985,792,1,-32,25,84,2879,4327,1268,256,3,0,0.1732500046491623
2016,10,16,12,0,74,984,784,74,984,784,1,-36,26,84,2628,4385,1274,255,4,0,0.1732500046491623
2016,10,16,12,30,73,978,758,73,978,758,1,-36,26,84,2627,4554,1271,255,4,0,0.1732500046491623
2016,10,16,13,0,73,965,716,73,965,716,3,-35,26,84,2672,4824,1268,260,5,4,0.1732500046491623
2016,10,16,13,30,197,602,570,71,949,658,7,-33,25,84,2835,5178,1263,260,5,0,0.1732500046491623
2016,10,16,14,0,67,929,586,67,929,586,1,-30,25,84,2995,5599,1259,265,5,0,0.1732500046491623
2016,10,16,14,30,63,898,502,63,898,502,0,-28,24,84,3179,6074,1236,265,5,0,0.1732500046491623
2016,10,16,15,0,56,859,407,56,859,407,0,-24,23,84,3452,6590,1213,265,5,0,0.1732500046491623
2016,10,16,15,30,50,796,305,50,796,305,0,-22,22,84,3666,7138,1176,265,5,0,0.1732500046491623
2016,10,16,16,0,41,704,198,41,704,198,0,-19,21,84,3932,7710,1140,263,5,0,0.1732500046491623
2016,10,16,16,30,29,536,94,29,536,94,0,-14,19,84,4448,8300,1099,263,4,0,0.1732500046491623
2016,10,16,17,0,0,0,0,0,0,0,0,-9,18,84,4890,8903,1059,259,3,0,0.1732500046491623
2016,10,16,17,30,0,0,0,0,0,0,0,-6,17,84,5208,9516,1020,259,2,0,0.1732500046491623
2016,10,16,18,0,0,0,0,0,0,0,0,-1,16,84,5855,10135,981,256,2,0,0.1732500046491623
2016,10,16,18,30,0,0,0,0,0,0,0,2,15,84,6242,10757,954,256,2,0,0.1732500046491623
2016,10,16,19,0,0,0,0,0,0,0,0,5,15,84,6577,11378,928,256,3,0,0.1732500046491623
2016,10,16,19,30,0,0,0,0,0,0,0,8,14,84,7015,11996,927,256,3,0,0.1732500046491623
2016,10,16,20,0,0,0,0,0,0,0,0,10,14,84,7213,12605,927,257,3,0,0.1732500046491623
2016,10,16,20,30,0,0,0,0,0,0,0,13,13,84,7697,13199,962,257,3,0,0.1732500046491623
2016,10,16,21,0,0,0,0,0,0,0,0,13,13,84,7691,13770,997,259,3,0,0.1732500046491623
2016,10,16,21,30,0,0,0,0,0,0,1,13,13,84,7690,14306,1060,259,3,0,0.1732500046491623
2016,10,16,22,0,0,0,0,0,0,0,1,13,13,84,7749,14786,1124,261,3,0,0.1732500046491623
2016,10,16,22,30,0,0,0,0,0,0,8,17,12,84,8272,15180,1184,261,3,0,0.1732500046491623
2016,10,16,23,0,0,0,0,0,0,0,8,17,12,84,8316,15446,1245,263,3,0,0.1732500046491623
2016,10,16,23,30,0,0,0,0,0,0,8,17,12,84,8315,15543,1272,263,3,0,0.1732500046491623
2016,10,17,0,0,0,0,0,0,0,0,3,18,12,84,8420,15450,1299,265,3,0,0.1732500046491623
2016,10,17,0,30,0,0,0,0,0,0,8,18,12,84,8419,15187,1305,265,3,0,0.1732500046491623
2016,10,17,1,0,0,0,0,0,0,0,1,18,12,84,8520,14795,1312,267,3,0,0.1732500046491623
2016,10,17,1,30,0,0,0,0,0,0,0,18,12,84,8518,14317,1302,267,3,0,0.1732500046491623
2016,10,17,2,0,0,0,0,0,0,0,0,19,12,84,8559,13783,1292,269,3,0,0.1732500046491623
2016,10,17,2,30,0,0,0,0,0,0,0,19,12,84,8559,13212,1298,269,2,0,0.1732500046491623
2016,10,17,3,0,0,0,0,0,0,0,1,19,12,84,8576,12619,1304,270,2,0,0.1732500046491623
2016,10,17,3,30,0,0,0,0,0,0,8,22,11,84,9162,12010,1337,270,1,0,0.1732500046491623
2016,10,17,4,0,0,0,0,0,0,0,8,22,11,84,9192,11394,1371,269,1,0,0.1732500046491623
2016,10,17,4,30,0,0,0,0,0,0,7,22,11,84,9193,10773,1417,269,1,0,0.1732500046491623
2016,10,17,5,0,0,0,0,0,0,0,8,23,11,84,9240,10152,1464,267,1,0,0.1732500046491623
2016,10,17,5,30,0,0,0,0,0,0,8,23,11,84,9242,9534,1508,267,1,0,0.1732500046491623
2016,10,17,6,0,0,0,0,0,0,0,8,20,12,84,8710,8922,1553,268,1,0,0.1732500046491623
2016,10,17,6,30,30,485,88,30,485,88,3,17,13,84,8162,8320,1571,268,2,4,0.1732500046491623
2016,10,17,7,0,45,651,188,45,651,188,8,11,15,84,7273,7732,1589,274,3,4,0.1732500046491623
2016,10,17,7,30,55,757,294,55,757,294,0,9,16,84,6825,7161,1573,274,3,0,0.1732500046491623
2016,10,17,8,0,64,819,395,64,819,395,0,6,17,84,6401,6615,1558,278,4,0,0.1732500046491623
2016,10,17,8,30,69,868,490,69,868,490,0,3,18,84,6011,6101,1517,278,4,0,0.1732500046491623
2016,10,17,9,0,70,911,576,70,911,576,0,-3,19,84,5404,5628,1477,278,4,0,0.1732500046491623
2016,10,17,9,30,73,936,649,73,936,649,0,-5,20,84,5079,5209,1415,278,4,0,0.1732500046491623
2016,10,17,10,0,75,958,709,75,958,709,0,-14,22,84,4191,4857,1353,276,4,0,0.1732500046491623
2016,10,17,10,30,76,971,752,76,971,752,0,-14,22,84,4189,4589,1297,276,4,0,0.1732500046491623
2016,10,17,11,0,72,987,780,72,987,780,0,-22,23,84,3571,4421,1241,276,4,0,0.1732500046491623
2016,10,17,11,30,72,990,790,72,990,790,0,-25,24,84,3361,4363,1209,276,4,0,0.1732500046491623
2016,10,17,12,0,70,994,782,70,994,782,0,-32,25,84,2874,4421,1178,276,4,0,0.1732500046491623
2016,10,17,12,30,69,989,757,69,989,757,0,-32,25,84,2873,4591,1158,276,4,0,0.1732500046491623
2016,10,17,13,0,65,982,715,65,982,715,0,-36,25,84,2663,4859,1140,278,4,0,0.1732500046491623
2016,10,17,13,30,63,967,658,63,967,658,0,-36,25,84,2662,5211,1124,278,3,0,0.1732500046491623
2016,10,17,14,0,60,948,586,60,948,586,0,-38,25,84,2553,5631,1108,280,3,0,0.1732500046491623
2016,10,17,14,30,56,918,501,56,918,501,0,-36,24,84,2710,6105,1098,280,3,0,0.1732500046491623
2016,10,17,15,0,52,876,405,52,876,405,0,-37,24,84,2652,6619,1089,280,3,0,0.1732500046491623
2016,10,17,15,30,46,813,302,46,813,302,0,-35,23,84,2816,7166,1085,280,2,0,0.1732500046491623
2016,10,17,16,0,39,714,195,39,714,195,0,-32,22,84,3030,7736,1082,279,2,0,0.1732500046491623
2016,10,17,16,30,27,544,91,27,544,91,0,-27,20,84,3425,8325,1079,279,1,0,0.1732500046491623
2016,10,17,17,0,0,0,0,0,0,0,0,-20,18,84,4028,8928,1077,279,1,0,0.1732500046491623
2016,10,17,17,30,0,0,0,0,0,0,0,-17,17,84,4291,9540,1069,279,1,0,0.1732500046491623
2016,10,17,18,0,0,0,0,0,0,0,0,-12,16,84,4825,10159,1061,283,1,0,0.1732500046491623
2016,10,17,18,30,0,0,0,0,0,0,0,-9,15,84,5145,10781,1053,283,1,0,0.1732500046491623
2016,10,17,19,0,0,0,0,0,0,0,0,-5,15,84,5480,11402,1047,284,1,0,0.1732500046491623
2016,10,17,19,30,0,0,0,0,0,0,0,-2,14,84,5845,12020,1047,284,1,0,0.1732500046491623
2016,10,17,20,0,0,0,0,0,0,0,0,1,14,84,6217,12630,1048,283,1,0,0.1732500046491623
2016,10,17,20,30,0,0,0,0,0,0,0,4,13,84,6635,13225,1053,283,1,0,0.1732500046491623
2016,10,17,21,0,0,0,0,0,0,0,0,8,13,84,7050,13798,1058,285,1,0,0.1732500046491623
2016,10,17,21,30,0,0,0,0,0,0,0,8,13,84,7049,14336,1061,285,1,0,0.1732500046491623
2016,10,17,22,0,0,0,0,0,0,0,0,10,13,84,7368,14818,1064,288,1,0,0.1732500046491623
2016,10,17,22,30,0,0,0,0,0,0,0,13,12,84,7866,15214,1058,288,1,0,0.1732500046491623
2016,10,17,23,0,0,0,0,0,0,0,0,15,12,84,8114,15483,1053,290,1,0,0.1732500046491623
2016,10,17,23,30,0,0,0,0,0,0,0,19,11,84,8667,15579,1037,290,1,0,0.1732500046491623
2016,10,18,0,0,0,0,0,0,0,0,0,19,11,84,8699,15484,1022,291,1,0,0.1732500046491623
2016,10,18,0,30,0,0,0,0,0,0,0,19,11,84,8698,15217,997,291,1,0,0.1732500046491623
2016,10,18,1,0,0,0,0,0,0,0,0,16,11,84,8334,14822,972,292,1,0,0.1732500046491623
2016,10,18,1,30,0,0,0,0,0,0,0,19,10,84,8905,14340,939,292,1,0,0.1732500046491623
2016,10,18,2,0,0,0,0,0,0,0,0,15,10,84,8264,13803,907,292,1,0,0.1732500046491623
2016,10,18,2,30,0,0,0,0,0,0,0,15,10,84,8265,13231,865,292,1,0,0.1732500046491623
2016,10,18,3,0,0,0,0,0,0,0,0,8,10,84,7420,12636,824,292,1,0,0.1732500046491623
2016,10,18,3,30,0,0,0,0,0,0,0,11,9,84,7936,12027,776,292,1,0,0.1732500046491623
2016,10,18,4,0,0,0,0,0,0,0,0,2,9,84,6813,11410,729,293,1,0,0.1732500046491623
2016,10,18,4,30,0,0,0,0,0,0,0,2,9,84,6814,10789,686,293,1,0,0.1732500046491623
2016,10,18,5,0,0,0,0,0,0,0,0,-9,9,84,5648,10168,644,295,1,0,0.1732500046491623
2016,10,18,5,30,0,0,0,0,0,0,0,-9,9,84,5649,9550,612,295,1,0,0.1732500046491623
2016,10,18,6,0,0,0,0,0,0,0,1,-22,10,84,4384,8939,581,297,1,0,0.1732500046491623
2016,10,18,6,30,26,587,94,26,587,94,1,-27,12,84,3841,8338,572,297,1,0,0.1732500046491623
2016,10,18,7,0,36,757,200,36,757,200,0,-40,14,84,2910,7750,563,307,2,0,0.1732500046491623
2016,10,18,7,30,43,851,309,43,851,309,0,-44,16,84,2561,7181,576,307,2,0,0.1732500046491623
2016,10,18,8,0,48,911,414,48,911,414,0,-58,18,84,1858,6637,590,322,2,0,0.1732500046491623
2016,10,18,8,30,52,952,510,52,952,510,0,-62,20,84,1641,6125,609,322,2,0,0.1732500046491623
2016,10,18,9,0,55,979,596,55,979,596,0,-76,22,84,1166,5654,628,339,2,0,0.1732500046491623
2016,10,18,9,30,58,999,668,58,999,668,0,-78,23,84,1097,5237,642,339,2,0,0.1732500046491623
2016,10,18,10,0,68,1001,727,68,1001,727,0,-77,24,84,1092,4888,656,345,2,0,0.1732500046491623
2016,10,18,10,30,70,1011,769,70,1011,769,0,-79,25,84,1029,4622,659,345,2,0,0.1732500046491623
2016,10,18,11,0,71,1016,795,71,1016,795,0,-77,26,84,1073,4456,662,348,2,0,0.1732500046491623
2016,10,18,11,30,71,1019,804,71,1019,804,0,-77,26,84,1073,4399,653,348,2,0,0.1732500046491623
2016,10,18,12,0,70,1018,796,70,1018,796,0,-75,27,84,1103,4458,644,351,2,0,0.1732500046491623
2016,10,18,12,30,69,1012,770,69,1012,770,0,-75,27,84,1103,4626,638,351,2,0,0.1732500046491623
2016,10,18,13,0,71,997,726,71,997,726,0,-73,27,84,1164,4894,632,349,2,0,0.1732500046491623
2016,10,18,13,30,69,981,667,69,981,667,0,-73,27,84,1163,5245,638,349,2,0,0.1732500046491623
2016,10,18,14,0,66,957,593,66,957,593,0,-71,27,84,1200,5663,645,347,2,0,0.1732500046491623
2016,10,18,14,30,62,925,506,62,925,506,0,-70,26,84,1272,6135,658,347,2,0,0.1732500046491623
2016,10,18,15,0,57,879,408,57,879,408,0,-68,26,84,1306,6648,671,347,2,0,0.1732500046491623
2016,10,18,15,30,50,812,302,50,812,302,0,-66,25,84,1386,7193,685,347,1,0,0.1732500046491623
2016,10,18,16,0,42,706,193,42,706,193,0,-61,24,84,1588,7762,700,349,1,0,0.1732500046491623
2016,10,18,16,30,29,522,88,29,522,88,0,-55,21,84,1905,8350,711,349,1,0,0.1732500046491623
2016,10,18,17,0,0,0,0,0,0,0,0,-47,19,84,2330,8952,722,346,1,0,0.1732500046491623
2016,10,18,17,30,0,0,0,0,0,0,0,-44,18,84,2481,9564,730,346,1,0,0.1732500046491623
2016,10,18,18,0,0,0,0,0,0,0,0,-39,17,84,2797,10182,738,336,1,0,0.1732500046491623
2016,10,18,18,30,0,0,0,0,0,0,0,-37,16,84,2980,10804,747,336,1,0,0.1732500046491623
2016,10,18,19,0,0,0,0,0,0,0,0,-35,16,84,3068,11426,756,331,1,0,0.1732500046491623
2016,10,18,19,30,0,0,0,0,0,0,0,-33,15,84,3271,12044,772,331,1,0,0.1732500046491623
2016,10,18,20,0,0,0,0,0,0,0,0,-32,15,84,3330,12654,788,334,1,0,0.1732500046491623
2016,10,18,20,30,0,0,0,0,0,0,0,-30,14,84,3552,13251,808,334,1,0,0.1732500046491623
2016,10,18,21,0,0,0,0,0,0,0,0,-28,14,84,3646,13825,829,337,1,0,0.1732500046491623
2016,10,18,21,30,0,0,0,0,0,0,0,-28,14,84,3646,14365,850,337,1,0,0.1732500046491623
2016,10,18,22,0,0,0,0,0,0,0,0,-27,14,84,3719,14849,872,335,1,0,0.1732500046491623
2016,10,18,22,30,0,0,0,0,0,0,0,-25,13,84,3969,15248,892,335,1,0,0.1732500046491623
2016,10,18,23,0,0,0,0,0,0,0,0,-24,13,85,3997,15519,913,331,1,0,0.1732500046491623
2016,10,18,23,30,0,0,0,0,0,0,0,-24,13,85,3998,15615,925,331,1,0,0.1732500046491623
2016,10,19,0,0,0,0,0,0,0,0,0,-24,13,85,3994,15518,938,330,1,0,0.1732500046491623
2016,10,19,0,30,0,0,0,0,0,0,0,-24,13,85,3994,15247,943,330,1,0,0.1732500046491623
2016,10,19,1,0,0,0,0,0,0,0,0,-25,13,85,3922,14848,949,327,1,0,0.1732500046491623
2016,10,19,1,30,0,0,0,0,0,0,0,-25,13,85,3922,14363,948,327,1,0,0.1732500046491623
2016,10,19,2,0,0,0,0,0,0,0,0,-28,13,85,3706,13823,948,327,2,0,0.1732500046491623
2016,10,19,2,30,0,0,0,0,0,0,0,-28,13,85,3707,13249,945,327,2,0,0.1732500046491623
2016,10,19,3,0,0,0,0,0,0,0,0,-34,13,85,3298,12653,942,334,2,0,0.1732500046491623
2016,10,19,3,30,0,0,0,0,0,0,0,-34,13,85,3299,12043,939,334,2,0,0.1732500046491623
2016,10,19,4,0,0,0,0,0,0,0,0,-42,13,85,2837,11425,936,342,2,0,0.1732500046491623
2016,10,19,4,30,0,0,0,0,0,0,0,-39,12,85,3029,10805,929,342,2,0,0.1732500046491623
2016,10,19,5,0,0,0,0,0,0,0,0,-45,12,85,2669,10184,923,345,2,0,0.1732500046491623
2016,10,19,5,30,0,0,0,0,0,0,0,-45,12,85,2670,9567,907,345,2,0,0.1732500046491623
2016,10,19,6,0,0,0,0,0,0,0,0,-51,13,85,2339,8956,891,344,2,0,0.1732500046491623
2016,10,19,6,30,30,491,85,30,491,85,0,-55,15,85,2056,8356,866,344,3,0,0.1732500046491623
2016,10,19,7,0,43,683,189,43,683,189,0,-60,17,85,1796,7769,842,350,4,0,0.1732500046491623
2016,10,19,7,30,52,791,297,52,791,297,0,-62,18,85,1687,7202,815,350,4,0,0.1732500046491623
2016,10,19,8,0,59,861,401,59,861,401,0,-65,20,85,1543,6659,789,191,5,0,0.1732500046491623
2016,10,19,8,30,64,909,498,64,909,498,0,-67,21,85,1451,6149,766,191,5,0,0.1732500046491623
2016,10,19,9,0,69,943,585,69,943,585,0,-71,22,85,1295,5680,743,198,5,0,0.1732500046491623
2016,10,19,9,30,72,967,659,72,967,659,0,-73,23,85,1219,5266,722,198,4,0,0.1732500046491623
2016,10,19,10,0,73,988,719,73,988,719,0,-77,24,85,1092,4919,701,201,4,0,0.1732500046491623
2016,10,19,10,30,74,1000,762,74,1000,762,0,-77,24,85,1092,4655,683,201,4,0,0.1732500046491623
2016,10,19,11,0,76,1006,789,76,1006,789,0,-81,25,85,975,4491,665,204,4,0,0.1732500046491623
2016,10,19,11,30,76,1009,798,76,1009,798,0,-81,25,85,975,4435,652,204,4,0,0.1732500046491623
2016,10,19,12,0,77,1006,789,77,1006,789,0,-86,26,85,865,4494,640,205,4,0,0.1732500046491623
2016,10,19,12,30,76,1000,763,76,1000,763,0,-86,26,85,864,4662,636,205,4,0,0.1732500046491623
2016,10,19,13,0,74,989,720,74,989,720,0,-88,26,85,814,4928,632,206,4,0,0.1732500046491623
2016,10,19,13,30,72,973,660,72,973,660,0,-88,26,85,814,5278,633,206,4,0,0.1732500046491623
2016,10,19,14,0,69,949,586,69,949,586,0,-90,26,85,782,5694,634,205,4,0,0.1732500046491623
2016,10,19,14,30,65,916,500,65,916,500,0,-88,25,85,830,6164,634,205,3,0,0.1732500046491623
2016,10,19,15,0,59,868,402,59,868,402,0,-88,25,85,817,6676,635,203,3,0,0.1732500046491623
2016,10,19,15,30,53,799,297,53,799,297,0,-87,24,85,868,7220,635,203,2,0,0.1732500046491623
2016,10,19,16,0,43,691,188,43,691,188,0,-83,23,85,956,7788,636,200,2,0,0.1732500046491623
2016,10,19,16,30,30,497,84,30,497,84,0,-78,20,85,1148,8375,635,200,1,0,0.1732500046491623
2016,10,19,17,0,0,0,0,0,0,0,0,-70,18,85,1408,8976,635,194,1,0,0.1732500046491623
2016,10,19,17,30,0,0,0,0,0,0,0,-68,17,85,1500,9588,632,194,1,0,0.1732500046491623
2016,10,19,18,0,0,0,0,0,0,0,0,-66,16,85,1598,10205,630,186,1,0,0.1732500046491623
2016,10,19,18,30,0,0,0,0,0,0,0,-64,15,85,1704,10827,625,186,1,0,0.1732500046491623
2016,10,19,19,0,0,0,0,0,0,0,0,-64,15,85,1694,11449,620,357,1,0,0.1732500046491623
2016,10,19,19,30,0,0,0,0,0,0,0,-64,15,85,1695,12067,613,357,1,0,0.1732500046491623
2016,10,19,20,0,0,0,0,0,0,0,0,-64,15,85,1688,12678,606,351,1,0,0.1732500046491623
2016,10,19,20,30,0,0,0,0,0,0,0,-62,14,85,1800,13276,600,351,1,0,0.1732500046491623
2016,10,19,21,0,0,0,0,0,0,0,0,-62,14,85,1788,13852,594,348,1,0,0.1732500046491623
2016,10,19,21,30,0,0,0,0,0,0,0,-62,14,85,1788,14393,591,348,1,0,0.1732500046491623
2016,10,19,22,0,0,0,0,0,0,0,0,-63,14,85,1771,14880,589,347,1,0,0.1732500046491623
2016,10,19,22,30,0,0,0,0,0,0,0,-63,14,85,1771,15282,592,347,1,0,0.1732500046491623
2016,10,19,23,0,0,0,0,0,0,0,0,-63,14,85,1757,15554,596,349,1,0,0.1732500046491623
2016,10,19,23,30,0,0,0,0,0,0,0,-61,13,85,1875,15651,602,349,1,0,0.1732500046491623
2016,10,20,0,0,0,0,0,0,0,0,0,-61,13,85,1877,15551,608,354,2,0,0.1732500046491623
2016,10,20,0,30,0,0,0,0,0,0,1,-61,13,85,1877,15277,614,354,2,0,0.1732500046491623
2016,10,20,1,0,0,0,0,0,0,0,0,-60,13,85,1928,14873,620,356,2,0,0.1732500046491623
2016,10,20,1,30,0,0,0,0,0,0,0,-57,12,85,2058,14385,625,356,2,0,0.1732500046491623
2016,10,20,2,0,0,0,0,0,0,0,0,-55,12,85,2152,13843,630,354,2,0,0.1732500046491623
2016,10,20,2,30,0,0,0,0,0,0,0,-55,12,85,2152,13267,632,354,2,0,0.1732500046491623
2016,10,20,3,0,0,0,0,0,0,0,0,-54,12,85,2234,12670,634,352,2,0,0.1732500046491623
2016,10,20,3,30,0,0,0,0,0,0,0,-54,12,85,2234,12059,635,352,1,0,0.1732500046491623
2016,10,20,4,0,0,0,0,0,0,0,0,-52,12,85,2296,11441,637,351,1,0,0.1732500046491623
2016,10,20,4,30,0,0,0,0,0,0,0,-50,11,85,2453,10820,639,351,1,0,0.1732500046491623
2016,10,20,5,0,0,0,0,0,0,0,1,-49,11,85,2506,10200,642,350,1,0,0.1732500046491623
2016,10,20,5,30,0,0,0,0,0,0,1,-49,11,85,2507,9583,644,350,1,0,0.1732500046491623
2016,10,20,6,0,0,0,0,0,0,0,3,-51,12,85,2380,8973,647,348,1,0,0.1732500046491623
2016,10,20,6,30,27,534,86,27,534,86,3,-55,14,85,2090,8373,645,348,2,4,0.1732500046491623
2016,10,20,7,0,40,717,190,40,717,190,0,-61,17,85,1750,7788,643,346,3,0,0.1732500046491623
2016,10,20,7,30,48,821,299,48,821,299,0,-64,18,85,1643,7222,637,346,3,0,0.1732500046491623
2016,10,20,8,0,54,886,404,54,886,404,0,-69,20,85,1392,6681,631,190,4,0,0.1732500046491623
2016,10,20,8,30,59,932,501,59,932,501,0,-71,21,85,1309,6173,624,190,4,0,0.1732500046491623
2016,10,20,9,0,63,962,587,63,962,587,0,-81,23,85,1021,5706,618,202,4,0,0.1732500046491623
2016,10,20,9,30,66,985,660,66,985,660,0,-83,24,85,961,5294,613,202,4,0,0.1732500046491623
2016,10,20,10,0,70,998,718,70,998,718,0,-89,25,85,813,4950,608,205,4,0,0.1732500046491623
2016,10,20,10,30,71,1009,761,71,1009,761,0,-89,25,85,813,4688,603,205,3,0,0.1732500046491623
